,delta_Fp,theta_Fp,alpha_Fp,beta_Fp,gamma_Fp,delta_F,theta_F,alpha_F,beta_F,gamma_F,delta_FC,theta_FC,alpha_FC,beta_FC,gamma_FC,delta_M,theta_M,alpha_M,beta_M,gamma_M,delta_P,theta_P,alpha_P,beta_P,gamma_P,delta_O,theta_O,alpha_O,beta_O,gamma_O,score
48,0.1972520305241289,0.16166459116943885,0.1316629789170586,0.40044394608173,0.05085807573609694,0.18618466025695063,0.1608755619519865,0.10287084834803531,0.38208728515354,0.057183519978482825,0.24993263124865603,0.19910078608311174,0.10018438573213262,0.3249590466950569,0.04972549049550542,0.2755508528694706,0.21867839706923942,0.09656562131887794,0.28223896900890466,0.046613229971404005,0.21506668417943567,0.18229267438530952,0.1187064810944547,0.3696750632056084,0.05818222478022215,0.13128048215095542,0.1414871139418683,0.11671044660184983,0.501824421932438,0.07722311268305965,9.9
49,0.22884138243240482,0.1748423877445513,0.11644730103132621,0.33667349256902873,0.04520064892464628,0.2404637972862215,0.1997605466955141,0.14474623334832912,0.27638240545911213,0.03856582224342009,0.21837363230549983,0.19333720598605478,0.14365554803229763,0.30079803765191593,0.04394337470333079,0.11661849057420992,0.1717100889446465,0.16405125909624593,0.44761760866365247,0.05954955409162903,0.20895006912636643,0.19949212580262235,0.14496583400572577,0.31921928127582555,0.05316611025778154,0.11337846720771794,0.14853215703144437,0.16000495637304424,0.45963386801703465,0.08503316166149824,7.5
50,0.12650341561070058,0.13285232038823022,0.13949078023665798,0.43879221412393044,0.11061861121235234,0.14085718999230765,0.16834206315737746,0.16295097603897568,0.39051865196301305,0.059816118749447846,0.16488149976004007,0.18739108909346316,0.1715716131364741,0.3839494550706262,0.04790554688079605,0.030728032320460688,0.12887749226398756,0.17368560175773373,0.5638295991658497,0.08946591983569942,0.07904859405607642,0.16272142005615725,0.16896270796356277,0.47536648538468684,0.08673228163926498,0.02343736281942012,0.17682251124642592,0.19720202207001525,0.5240370341226943,0.06740042157074419,10.3
51,0.2262447762206563,0.17435664039455476,0.13368800602366185,0.35145197018593194,0.03019636846970489,0.32719872875133366,0.21935937755241913,0.11871118939519858,0.20236024454447224,0.028429274210779325,0.31304935412043344,0.21868142389456463,0.13628251764566252,0.19994911981601016,0.028941706306041655,0.2449760188737899,0.1920205101643756,0.1299478487209685,0.3307165314332704,0.03440663007736024,0.1697710379554813,0.1570421381521246,0.14400465190892356,0.4171384370456699,0.04642612138856937,0.13730048546563745,0.13699519139188251,0.13059798474092787,0.50052700512872,0.06616175815191441,7.9
52,0.10452303505707657,0.12739720949161765,0.13985403076850708,0.48982998175767256,0.11167281682567098,0.16046372243218204,0.1631971955908929,0.14024021520591845,0.40883201872409874,0.046796890309374825,0.130335973728493,0.16705735146827708,0.17481737148785614,0.4592252749548152,0.03728044131535084,0.05435738751405696,0.08134262122180941,0.1705709915848884,0.6081061525073543,0.06458860446009052,0.08974292334561491,0.14299495330679982,0.1759880169562415,0.5119901117058059,0.05172148612294011,0.020061366261528255,0.09674803850803734,0.19406168557887526,0.6066876170929897,0.07409425022236686,9.3
53,0.26506211159305465,0.16149923374937325,0.050613002848565486,0.3525787105874188,0.0920481818935795,0.2282131385527689,0.17004104030068035,0.09987529651654806,0.36358668959119955,0.06591850669728447,0.15718169851498773,0.13537683590985494,0.12117872770018781,0.4659463503076593,0.06676658152953022,0.14813740593633312,0.13701592447505037,0.1324240727101828,0.4884934483456833,0.05410375435038493,0.14637983185780695,0.13523215807429884,0.1165576955835026,0.451421006990045,0.09768587451423301,0.08615635194675075,0.13434238552834188,0.14514592191641967,0.4977357693402246,0.11637590286230184,7.9
54,0.460109390886015,0.30599285073932486,0.03570445008482287,0.0672048917881505,0.009018079056203256,0.29640035773591844,0.24183958890433416,0.14703953645161422,0.17888396271900864,0.03006823778060917,0.27538774192772125,0.23569513789214153,0.1726599426743703,0.22000454453650506,0.028737170467777018,0.14309026454005308,0.16417760222934724,0.16968049803337987,0.4255071713380999,0.06215261666538073,0.15972811547727273,0.16887656294029835,0.1418593095484904,0.4213100047242174,0.05825874824617842,0.09165198660556265,0.1500382639579681,0.1591584412629546,0.512651844086206,0.060251493988419697,9.4
55,0.05634556461711026,0.046291106502278634,0.11071093608997969,0.5923569539391229,0.15583640368380905,0.10357994373674981,0.10119023316956391,0.11727199908640526,0.5074592229841807,0.10352230363938238,0.1250318845374107,0.10842402294504196,0.1229251758211183,0.44466316045486315,0.14085724026032292,0.15476565132030218,0.143725958184935,0.13690334773769958,0.42668218561958154,0.09407044295912544,0.21185913501587192,0.15148632093561373,0.11492242229756096,0.35465872845402907,0.0926302661403419,0.16635059375860772,0.10315796361987645,0.13494090035138775,0.4457934161799806,0.09960034658366877,7.4
56,0.20109360569405396,0.16937294563901947,0.10193705504691924,0.3978350731716482,0.06745442961442354,0.22918932170292802,0.1985483523723393,0.1362122843416273,0.2865477275013726,0.04170684321634801,0.19731143241353927,0.20048413696261314,0.1826479680541133,0.33159428365052057,0.03742769903385293,0.14781810912716992,0.15515776638580167,0.17778180951135775,0.4237938309667692,0.058532033382198166,0.178494863339864,0.17734353218754625,0.16628460627862815,0.3920627397411093,0.04173778611575414,0.09211982526309559,0.15996558830607377,0.18640171040030873,0.4711739089627184,0.07679350192616279,9.2
57,0.07598132280310685,0.07740433591763848,0.11114427685751992,0.560038306254866,0.12568315315383236,0.2502947442580325,0.17927835568085024,0.09128191092909405,0.312713571546403,0.06617794035301489,0.25984894665986225,0.20027165747204,0.08648118756259614,0.3115470340163341,0.05798702970128849,0.1088431987632176,0.13759075624571604,0.1284842270227519,0.4790610156169982,0.10307809727905662,0.3617480708903031,0.23497190791382577,0.06531431149359121,0.1854307025724168,0.041923858633529064,0.15600146001892606,0.15892319182180603,0.17444760059328127,0.38758840913751735,0.0673642009558797,6.5
58,0.12046430393535562,0.10020967425546858,0.10406441290248429,0.567953363182475,0.062195174939643334,0.177063845545317,0.12158281450594663,0.0907911600865725,0.389179056593769,0.07586808023253848,0.24177859993845335,0.181262501507305,0.11696986704581053,0.2988750370882825,0.07611060885596282,0.26782948322318384,0.2380848622349916,0.0962539023665739,0.26870154258682166,0.04962895876330068,0.35175333665409547,0.254792072340872,0.08760722280592359,0.14022649646996493,0.035857397794586666,0.3188656340571412,0.2166088365048628,0.09274017942866364,0.22521852659335329,0.035968936670114776,9.9
59,0.049683938506264784,0.06234319704207122,0.10891563839460734,0.6142021045719156,0.12874400951698886,0.1143594621073899,0.08338589589775326,0.059284402989102335,0.6137846032880365,0.08130575038325563,0.0655792882366372,0.05861800713103317,0.07164542821222676,0.6794175764901864,0.09799879252842776,0.28883671554066115,0.18921073392927446,0.07084134748314992,0.3177671173387133,0.05489430655769721,0.21820582455486565,0.16680635926815784,0.0860244971738072,0.3928959358400276,0.062973088499888,0.26998448282424226,0.17377106896159264,0.0625262750552973,0.34457218821283,0.07054457674631795,7.6
60,0.06377642584596314,0.06724993925477131,0.08458887070002814,0.6567598048582525,0.10606636892631564,0.1581450695409849,0.11793957410033837,0.07111376353784153,0.42395861721109085,0.10969298104461767,0.19961292431777022,0.15306702731128838,0.08772282252926088,0.375689508834088,0.10450000714356822,0.15119186147303176,0.17273876016859147,0.12581844895380143,0.38719545496418495,0.10427337352431049,0.2212183921069765,0.19172127885525375,0.1244608086290242,0.3358495278422759,0.04404877459315857,0.13069873503209017,0.12253551731985356,0.12079427233913365,0.5247354408140696,0.05776410859440849,9.8
61,0.13576097731174874,0.12033798153177853,0.09289427594970072,0.5033826663101245,0.09312697306658596,0.13394735812202835,0.1288929123875391,0.13600453094228432,0.45649704749574826,0.07844541683020016,0.18221375385431623,0.1693453609140581,0.14354520403223242,0.3825992660949088,0.07015981772164817,0.16489523254926536,0.18609778103920094,0.14843402470463968,0.4029412396710804,0.055171968506595066,0.22443694752274826,0.1879961211713243,0.11930379225664348,0.37323456533660804,0.029985044415677963,0.13820996922023637,0.15237188806779717,0.1595357449573498,0.4748849392837682,0.04104731290850408,7.8
62,0.06645376752670779,0.07631934427731622,0.09211333805991702,0.6617080938866587,0.07273479823736283,0.08587548833677408,0.08793188084856478,0.08880919954985922,0.4648825403980535,0.11600479824777225,0.16482871664687732,0.1469136109594812,0.12094062972410842,0.42043880108312026,0.07850475030506444,0.30143528511618356,0.2533393205564693,0.11157661042016609,0.22401262727764681,0.023153373659088376,0.33678788771002244,0.24785554894692896,0.11539873378859736,0.16911310849932154,0.022631978071043196,0.2701493854280522,0.20091199342106938,0.09523349953626062,0.29634016423854653,0.05328527710296427,9.6
63,0.17442815863540928,0.16124230408651977,0.13871213101121535,0.4229495763804789,0.05344605191098948,0.1988737383383909,0.14847367591136348,0.09956144624419902,0.41933100781926125,0.05981286784561642,0.22582740458549208,0.16576595407612513,0.10390192401286566,0.38472483933172363,0.04892886581203954,0.06659531433680231,0.08158672585515925,0.10934500383625062,0.6441588440066373,0.0811419530971672,0.20566967017050444,0.16464088409032998,0.11802481136421861,0.38132894923994787,0.06452991336303247,0.10192652523581644,0.1094025000398498,0.14238800317948902,0.5408068256467755,0.0878887881036205,7.0
64,0.04574849074841012,0.049068163651076524,0.05667509937148859,0.6945470309573626,0.13064062910341143,0.19186176610773098,0.13314639619926955,0.07077507327951069,0.37216574267157976,0.08747075963852309,0.253050808089596,0.1819497559811011,0.1100711565937404,0.3146797705291178,0.06257265298766732,0.34770757758845083,0.2584064082656062,0.086432782351703,0.19112061239481742,0.024122795685138972,0.24880700017033347,0.2265814594610919,0.13718675243509815,0.27321072113687495,0.031643618776283446,0.2818814119430727,0.20035268881341964,0.07172547434821927,0.27458958572219727,0.08337268170977505,10.6
65,0.2479506363654728,0.18665756355107596,0.14402774529197795,0.28930414926028997,0.04951879700717434,0.23353500454449055,0.1738014390563968,0.12602538094899302,0.3284958819171475,0.045871276161468036,0.34366986470374505,0.24106601675791992,0.10411422546057497,0.17155657279468334,0.03256263749849771,0.16032339753685482,0.17520850344240962,0.1691625466384593,0.42507475960421937,0.033957482699076495,0.2755962660945506,0.22320203486736934,0.15298663949344096,0.22784382905215567,0.027073580743371316,0.29739859592260043,0.22017429611428807,0.1445467833704284,0.20015577301953974,0.040140019388586634,7.1
66,0.1833894158094335,0.16591830914309788,0.12331188956608106,0.2673481227400131,0.12413606233695669,0.16327123514405711,0.13376064894466916,0.07980085028514997,0.17234812077040668,0.12250751110839204,0.17335537667663198,0.14839579703793104,0.10076582016669233,0.2556789648577128,0.09973608826903319,0.19252352150779045,0.19611808128126484,0.15525942429018696,0.3260644245701184,0.047489655747221804,0.2160060393697163,0.18852201798079452,0.14787118031469487,0.16065107988154012,0.05640398634905127,0.1670007741350059,0.16959253253280865,0.16573199877080855,0.3500009437416425,0.05056102455834009,9.1
67,0.2104133740939069,0.17814284973902192,0.11903732460942247,0.3041102588020322,0.04048024592980393,0.1812403403736102,0.14159603882367472,0.0870840023345542,0.19456471519393034,0.07025737093729248,0.1439643640266225,0.13270483175928804,0.1002436486145371,0.275840559144383,0.07265356562982055,0.22280241521552474,0.1837337267946313,0.13935454335673858,0.3244372934723554,0.03508614872445538,0.1800975743713524,0.15352543639735455,0.11470512709429714,0.19431210958243944,0.07180206878553576,0.12733310867634196,0.15606133175796044,0.1640495962674303,0.3802020016461784,0.053715284406901015,6.9
68,0.08375004089578515,0.07852541598578885,0.08639622374329574,0.5964159795293369,0.12045335000816004,0.14158530857880747,0.12582498656318822,0.10120028007271165,0.404434435122739,0.0747302445240476,0.19337228538203055,0.1768271890028721,0.15513438674668625,0.3515036804273851,0.03737104387737167,0.15736855633145272,0.2081450055261055,0.18576617746647844,0.32247490954491453,0.055156436064128816,0.16743007933799647,0.1888030644197773,0.17817745493914333,0.3563405130013842,0.03565160915614273,0.0870971508984734,0.16758301267678896,0.17569759888807726,0.43692582899175814,0.09212256842753558,9.6
69,0.23050812047614797,0.19876629570250579,0.1404808143858168,0.2944531477073488,0.06519794492906884,0.24122116407559532,0.15946249849115096,0.10394554996067129,0.33517393491570613,0.05626737300034783,0.2522771104798353,0.17114126599284585,0.12340622309911031,0.33208027741984025,0.03569389844352743,0.2156032646910338,0.1647967098034814,0.13615611119532067,0.36372255107529733,0.06038546823085255,0.31654399761164403,0.22579764551854659,0.14044499281384754,0.18774234791169492,0.025812424941764545,0.23968657111272818,0.1757063426728027,0.13052713816051348,0.320682583429595,0.05385592697081081,7.4
70,0.14151248905778488,0.1300822122170509,0.09973642158492836,0.4614902092716005,0.1073899361695408,0.10720331037417075,0.10402938609384874,0.10803281659791768,0.36896598520725177,0.1330146397882527,0.17914188556401064,0.1436741007149397,0.11463864842759264,0.412449996162253,0.08046322106087671,0.2168785158675891,0.19709466035910944,0.15541100081523251,0.3115490007557037,0.04488149631566832,0.20249153966161434,0.18664889999764062,0.1550558154066684,0.33238087379462844,0.04161846732315332,0.10771656335218732,0.1368545973424356,0.16198815830681393,0.4802138592353374,0.0670182071693881,9.4
71,0.18792656607550176,0.1322676828678797,0.11377849009002405,0.39823117638932476,0.10142228134276132,0.3822678452548273,0.25518722890093276,0.08501509150598754,0.14655163767737048,0.021544925191382364,0.29069275810171047,0.23698479129169156,0.15428172607642665,0.20512002406245272,0.027565100140526266,0.3963573030525842,0.266759114505998,0.0789532033764271,0.13054112385135402,0.01570602257569407,0.2521861752029356,0.21693743377437266,0.1734453624201327,0.25808883153754564,0.022198074669487797,0.19819638847230972,0.18645373837435308,0.13745957005642737,0.3813210443778449,0.04440269648836699,6.1
72,0.18450984883390129,0.12539557190837158,0.04975761524634664,0.49016845296638256,0.09972810470308728,0.1042756120664301,0.08412726804899176,0.07235512074861908,0.444654715232343,0.11164741710514829,0.226290203268384,0.15556740475120523,0.09887013153477923,0.3878495169087654,0.0590771860471898,0.23808800587566598,0.20938911906781704,0.16168481126645706,0.29693310754921937,0.026030296390650548,0.32310328191868765,0.2238148295531424,0.12300399116410994,0.1913129903969927,0.03132468958378695,0.19249942414670573,0.15757931411478027,0.137750046322262,0.36030474438220206,0.08300502012391313,10.2
73,0.12932360349115468,0.1427095254928145,0.15817630384841433,0.4522453710023447,0.07931104150909754,0.34220376595049423,0.26359492440847143,0.10860538332050958,0.1453888253873259,0.029269082829099475,0.4160251625824149,0.2688238550504656,0.08136238745383399,0.11038063627295912,0.014843468326663063,0.29599898662789226,0.2158167810507508,0.09072782003486263,0.25534956145914467,0.06593686361204146,0.3370856797953903,0.22880945314248297,0.1049773199718325,0.1953947770296288,0.03596214087512491,0.36678471109386024,0.2319150564584223,0.053050831394069554,0.17264998893158318,0.06153879387025126,7.6
74,0.08316364450217605,0.08348750012821682,0.09918536138509737,0.5613296032152627,0.14850432415703424,0.15651090149977354,0.11829884223652191,0.0671172917446715,0.3765101716261612,0.1143500303720774,0.20689474587821705,0.15510313669307235,0.0906065054718546,0.3791604521356863,0.0961876886934007,0.148509145328148,0.20911391637370114,0.17479193812454863,0.39062397618765576,0.030969054433215185,0.1724810713904052,0.15322057048719587,0.1252729457235626,0.40927224284207675,0.06606176833698818,0.13270053578056412,0.12371586607052369,0.09394039574650778,0.4996898092670884,0.10570481274951314,10.3
